Airport Name,City name,Country name,Dep_Airport,Arr_Airport,lat,lng
Limon International Airport,Limon,Costa Rica,LIO,LIO,9.957960129,-83.02200317
Nosara Airport,Nosara Beach,Costa Rica,NOB,NOB,9.976490021,-85.65299988
Juan Santamaria International Airport,San Jose,Costa Rica,SJO,SJO,9.993860245,-84.20880127
Pandora Airport,Pandora,Costa Rica,\N,\N,9.732170105,-82.98320007
Palmar Sur Airport,Palmar Sur,Costa Rica,PMZ,PMZ,8.951029778,-83.46859741
Quepos Managua Airport,Quepos,Costa Rica,XQP,XQP,9.443160057,-84.12979889
Santa Clara De Guapiles Airport,Santa Clara,Costa Rica,\N,\N,10.28829956,-83.71350098
San Vito De Java Airport,San Vito De Jaba,Costa Rica,TOO,TOO,8.826109886,-82.95890045
MonseÃ±or Ã“scar Arnulfo Romero International Airport,San Salvador,El Salvador,SAL,SAL,13.4409,-89.055702
Ilopango International Airport,San Salvador,El Salvador,\N,\N,13.69950008,-89.11990356
Les Cayes Airport,Cayes,Haiti,CYA,CYA,18.27109909,-73.78829956
Cap Haitien International Airport,Cap Haitien,Haiti,CAP,CAP,19.733,-72.194702
Jacmel Airport,Jacmel,Haiti,JAK,JAK,18.24110031,-72.51850128
Toussaint Louverture International Airport,Port-au-prince,Haiti,PAP,PAP,18.57999992,-72.29250336
Gustavo Rizo Airport,Baracoa Playa,Cuba,BCA,BCA,20.36529922,-74.5062027
Carlos Manuel de Cespedes Airport,Bayamo,Cuba,BYM,BYM,20.39640045,-76.62139893
Maximo Gomez Airport,Ciego De Avila,Cuba,AVI,AVI,22.02709961,-78.78959656
Jardines Del Rey Airport,Cunagua,Cuba,CCC,CCC,22.46100044,-78.32839966
Jaime Gonzalez Airport,Cienfuegos,Cuba,CFG,CFG,22.14999962,-80.41419983
Vilo AcuÃ±a International Airport,Cayo Largo del Sur,Cuba,CYO,CYO,21.61650085,-81.54599762
Ignacio Agramonte International Airport,Camaguey,Cuba,CMW,CMW,21.42029953,-77.84750366
Antonio Maceo International Airport,Santiago De Cuba,Cuba,SCU,SCU,19.96980095,-75.83540344
Florida Airport,Florida,Cuba,\N,\N,21.49970055,-78.20279694
Leeward Point Field,Guantanamo,Cuba,NBW,NBW,19.90649986,-75.20709991
Mariana Grajales Airport,Guantanamo,Cuba,GAO,GAO,20.08530045,-75.15830231
JosÃ© MartÃ­ International Airport,Havana,Cuba,HAV,HAV,22.98920059,-82.40910339
Frank Pais International Airport,Holguin,Cuba,HOG,HOG,20.78560066,-76.31510162
La Coloma Airport,La Coloma,Cuba,LCL,LCL,22.33609962,-83.64189911
Orestes Acosta Airport,Moa,Cuba,MOA,MOA,20.65390015,-74.92220306
Sierra Maestra Airport,Manzanillo,Cuba,MZO,MZO,20.28809929,-77.08920288
Rafael Cabrera Airport,Nueva Gerona,Cuba,GER,GER,21.83469963,-82.78379822
Playa Baracoa Airport,Baracoa Playa,Cuba,UPB,UPB,23.03280067,-82.57939911
Pinar Del Rio Airport,Pinar Del Rio Norte,Cuba,QPD,QPD,22.42140007,-83.67839813
San Antonio De Los Banos Airport,San Antonio De Banos,Cuba,\N,\N,22.87150002,-82.50930023
Abel Santamaria Airport,Santa Clara,Cuba,SNU,SNU,22.49220085,-79.94360352
JoaquÃ­n de AgÃ¼ero Airport,Santa Lucia,Cuba,\N,\N,21.50945591,-77.02059746
Siguanea Airport,Siguanea,Cuba,SZJ,SZJ,21.64249992,-82.95510101
Sancti Spiritus Airport,Sancti Spiritus,Cuba,USS,USS,21.9704,-79.442703
Juan Gualberto Gomez International Airport,Varadero,Cuba,VRA,VRA,23.03440094,-81.43530273
Hermanos Ameijeiras Airport,Las Tunas,Cuba,VTU,VTU,20.98760033,-76.93579865
Gerrard Smith International Airport,Cayman Brac,Cayman Islands,CYB,CYB,19.68700027,-79.88279724
Owen Roberts International Airport,Georgetown,Cayman Islands,GCM,GCM,19.2928009,-81.35769653
Clarence A. Bain Airport,Clarence Bain,Bahamas,MAY,MAY,24.28770065,-77.68460083
Andros Town Airport,Andros Town,Bahamas,ASD,ASD,24.69790077,-77.79560089
Leonard M Thompson International Airport,Marsh Harbor,Bahamas,MHH,MHH,26.5114,-77.083503
San Andros Airport,San Andros,Bahamas,SAQ,SAQ,25.05380058,-78.0490036
Spring Point Airport,Spring Point,Bahamas,AXP,AXP,22.44179916,-73.97090149
Sandy Point Airport,Sandy Point,Bahamas,\N,\N,26.00460052,-77.39550018
Treasure Cay Airport,Treasure Cay,Bahamas,TCB,TCB,26.74530029,-77.39129639
Chub Cay Airport,Chub Cay,Bahamas,CCZ,CCZ,25.41710091,-77.88089752
Great Harbour Cay Airport,Bullocks Harbour,Bahamas,GHC,GHC,25.7383,-77.840103
South Bimini Airport,Alice Town,Bahamas,BIM,BIM,25.69989967,-79.26470184
Exuma International Airport,Great Exuma,Bahamas,GGT,GGT,23.56259918,-75.87799835
George Town Airport,George Town,Bahamas,\N,\N,23.4666996,-75.78170013
North Eleuthera Airport,North Eleuthera,Bahamas,ELH,ELH,25.47489929,-76.6835022
Governor's Harbour Airport,Governor's Harbor,Bahamas,GHB,GHB,25.28470039,-76.33100128
Normans Cay Airport,Norman's Cay,Bahamas,NMC,NMC,24.59429932,-76.82019806
Rock Sound Airport,Rock Sound,Bahamas,RSD,RSD,24.89507873,-76.17688179
Staniel Cay Airport,Staniel Cay,Bahamas,TYM,TYM,24.16909981,-76.43910217
Grand Bahama International Airport,Freeport,Bahamas,FPO,FPO,26.55870056,-78.69560242
Inagua Airport,Matthew Town,Bahamas,IGA,IGA,20.97500038,-73.66690063
Deadman's Cay Airport,Dead Man's Cay,Bahamas,LGI,LGI,23.17900085,-75.09359741
Stella Maris Airport,Stella Maris,Bahamas,SML,SML,23.582317,-75.268621
Mayaguana Airport,Mayaguana,Bahamas,MYG,MYG,22.379499,-73.013494
Lynden Pindling International Airport,Nassau,Bahamas,NAS,NAS,25.03899956,-77.46620178
Duncan Town Airport,Duncan Town,Bahamas,DCT,DCT,22.18180084,-75.72949982
Rum Cay Airport,Port Nelson,Bahamas,RCY,RCY,23.68440056,-74.8361969
San Salvador Airport,Cockburn Town,Bahamas,ZSA,ZSA,24.06329918,-74.52400208
Philip S. W. Goldson International Airport,Belize City,Belize,BZE,BZE,17.53910065,-88.30819702
Aitutaki Airport,Aitutaki,Cook Islands,AIT,AIT,-18.83090019,-159.7640076
Rarotonga International Airport,Avarua,Cook Islands,RAR,RAR,-21.20269966,-159.8059998
Nadi International Airport,Nandi,Fiji,NAN,NAN,-17.7553997,177.4429932
Nausori International Airport,Nausori,Fiji,SUV,SUV,-18.04330063,178.5590057
Fua'amotu International Airport,Tongatapu,Tonga,TBU,TBU,-21.24119949,-175.1499939
Vava'u International Airport,Vava'u,Tonga,VAV,VAV,-18.58530045,-173.9620056
Bonriki International Airport,Tarawa,Kiribati,TRW,TRW,1.381639957,173.1470032
Tabiteuea North Airport,Tabiteuea North,Kiribati,TBF,TBF,-1.224470019,174.776001
Hihifo Airport,Wallis,Wallis and Futuna,WLS,WLS,-13.23830032,-176.1990051
Faleolo International Airport,Faleolo,Samoa,APW,APW,-13.82999992,-172.0079956
Pago Pago International Airport,Pago Pago,American Samoa,PPG,PPG,-14.33100033,-170.7100067
Rurutu Airport,Rurutu,French Polynesia,RUR,RUR,-22.4340992,-151.3609924
Tubuai Airport,Tubuai,French Polynesia,TUB,TUB,-23.36540031,-149.5240021
Anaa Airport,Anaa,French Polynesia,AAA,AAA,-17.3526001,-145.5099945
Fangatau Airport,Fangatau,French Polynesia,FGU,FGU,-15.81989956,-140.8869934
Tikehau Airport,Tikehau,French Polynesia,TIH,TIH,-15.1196003,-148.2310028
Reao Airport,Reao,French Polynesia,REA,REA,-18.46590042,-136.4400024
Fakarava Airport,Fakarava,French Polynesia,FAV,FAV,-16.05410004,-145.6569977
Manihi Airport,Manihi,French Polynesia,XMH,XMH,-14.4368,-146.0700073
Totegegie Airport,Totegegie,French Polynesia,GMR,GMR,-23.07990074,-134.8899994
Kaukura Airport,Kaukura Atoll,French Polynesia,KKR,KKR,-15.66329956,-146.8849945
Makemo Airport,Makemo,French Polynesia,MKP,MKP,-16.58390045,-143.6580048
Puka Puka Airport,Puka Puka,French Polynesia,PKP,PKP,-14.80949974,-138.8130035
Takapoto Airport,Takapoto,French Polynesia,TKP,TKP,-14.70950031,-145.2460022
Arutua Airport,Arutua,French Polynesia,AXR,AXR,-15.2482996,-146.6170044
Mataiva Airport,Mataiva,French Polynesia,MVT,MVT,-14.86810017,-148.7169952
Takaroa Airport,Takaroa,French Polynesia,TKX,TKX,-14.45580006,-145.0249939
Nuku Hiva Airport,Nuku Hiva,French Polynesia,NHV,NHV,-8.795599937,-140.2290039
Bora Bora Airport,Bora Bora,French Polynesia,BOB,BOB,-16.44440079,-151.7510071
Rangiroa Airport,Rangiroa,French Polynesia,RGI,RGI,-14.95429993,-147.6609955
Huahine-Fare Airport,Huahine Island,French Polynesia,HUH,HUH,-16.68720055,-151.0220032
Moorea Airport,Moorea,French Polynesia,MOZ,MOZ,-17.49,-149.761993
Hao Airport,Hao Island,French Polynesia,HOI,HOI,-18.07480049,-140.9459991
Maupiti Airport,Maupiti,French Polynesia,MAU,MAU,-16.42650032,-152.2440033
Raiatea Airport,Raiatea Island,French Polynesia,RFP,RFP,-16.7229,-151.466003
Bauerfield International Airport,Port-vila,Vanuatu,VLI,VLI,-17.69930077,168.3200073
KonÃ© Airport,Kone,New Caledonia,KNQ,KNQ,-21.05430031,164.8370056
Koumac Airport,Koumac,New Caledonia,KOC,KOC,-20.54630089,164.2559967
Lifou Airport,Lifou,New Caledonia,LIF,LIF,-20.77479935,167.2400055
NoumÃ©a Magenta Airport,Noumea,New Caledonia,GEA,GEA,-22.25830078,166.4730072
MarÃ© Airport,Mare,New Caledonia,MEE,MEE,-21.4817009,168.0379944
Touho Airport,Touho,New Caledonia,TOU,TOU,-20.79000092,165.2590027
OuvÃ©a Airport,Ouvea,New Caledonia,UVE,UVE,-20.6406002,166.572998
La Tontouta International Airport,Noumea,New Caledonia,NOU,NOU,-22.01460075,166.2129974
Auckland International Airport,Auckland,New Zealand,AKL,AKL,-37.0080986,174.7920074
Taupo Airport,Taupo,New Zealand,TUO,TUO,-38.73970032,176.0839996
Ardmore Airport,Ardmore,New Zealand,AMZ,AMZ,-37.02970123,174.9730072
Christchurch International Airport,Christchurch,New Zealand,CHC,CHC,-43.48939896,172.5319977
Chatham Islands-Tuuta Airport,Chatham Island,New Zealand,CHT,CHT,-43.81000137,-176.4570007
Dunedin Airport,Dunedin,New Zealand,DUD,DUD,-45.92810059,170.197998
Gisborne Airport,Gisborne,New Zealand,GIS,GIS,-38.66329956,177.9779968
Glentanner Airport,Glentanner,New Zealand,GTN,GTN,-43.90670013,170.128006
Hokitika Airfield,Hokitika,New Zealand,HKK,HKK,-42.71360016,170.9850006
Hamilton International Airport,Hamilton,New Zealand,HLZ,HLZ,-37.86669922,175.3320007
Hastings Aerodrome,Hastings,New Zealand,\N,\N,-39.646702,176.766998
Kerikeri Airport,Kerikeri,New Zealand,KKE,KKE,-35.26279831,173.9120026
Kaitaia Airport,Kaitaia,New Zealand,KAT,KAT,-35.06999969,173.2850037
Alexandra Airport,Alexandra,New Zealand,ALR,ALR,-45.21170044,169.3730011
Mount Cook Airport,Mount Cook,New Zealand,MON,MON,-43.76499939,170.1329956
Manapouri Airport,Manapouri,New Zealand,TEU,TEU,-45.53310013,167.6499939
Hood Airport,Masterton,New Zealand,MRO,MRO,-40.97330093,175.6340027
New Plymouth Airport,New Plymouth,New Zealand,NPL,NPL,-39.00859833,174.1790009
Nelson Airport,Nelson,New Zealand,NSN,NSN,-41.2983017,173.220993
Invercargill Airport,Invercargill,New Zealand,IVC,IVC,-46.41239929,168.3130035
RNZAF Base Ohakea,Ohakea,New Zealand,OHA,OHA,-40.20600128,175.3880005
Oamaru Airport,Oamaru,New Zealand,OAM,OAM,-44.97000122,171.0820007
Palmerston North Airport,Palmerston North,New Zealand,PMR,PMR,-40.3205986,175.6170044
Paraparaumu Airport,Paraparaumu,New Zealand,PPQ,PPQ,-40.90470123,174.9889984
Queenstown International Airport,Queenstown International,New Zealand,ZQN,ZQN,-45.02109909,168.7389984
Rotorua Regional Airport,Rotorua,New Zealand,ROT,ROT,-38.10919952,176.3170013
Waiouru Airport,Waiouru,New Zealand,\N,\N,-39.44639969,175.6580048
South Pole Station Airport,Stephen's Island,Antarctica,\N,\N,-90,0
Tauranga Airport,Tauranga,New Zealand,TRG,TRG,-37.6719017,176.1959991
Timaru Airport,Timaru,New Zealand,TIU,TIU,-44.30279922,171.2250061
Pukaki Airport,Pukaki,New Zealand,TWZ,TWZ,-44.23500061,170.1179962
Woodbourne Airport,Woodbourne,New Zealand,BHE,BHE,-41.5182991,173.8699951
Williams Field,Weydon,Antarctica,\N,\N,-77.86740112,167.0570068
Wanaka Airport,Wanaka,New Zealand,WKA,WKA,-44.72219849,169.2460022
Wigram Airport,Wigram,New Zealand,\N,\N,-43.55110168,172.5529938
Whakatane Airport,Whakatane,New Zealand,WHK,WHK,-37.92060089,176.9140015
Wellington International Airport,Wellington,New Zealand,WLG,WLG,-41.32720184,174.8049927
Wairoa Airport,Wairoa,New Zealand,WIR,WIR,-39.00690079,177.4069977
RNZAF Base Auckland-Whenuapai,Whenuapai,New Zealand,\N,\N,-36.78779984,174.6300049
Whangarei Airport,Whangarei,New Zealand,WRE,WRE,-35.7682991,174.3650055
Westport Airport,Westport,New Zealand,WSZ,WSZ,-41.73809814,171.5809937
Wanganui Airport,Wanganui,New Zealand,WAG,WAG,-39.96220016,175.0249939
Herat Airport,Herat,Afghanistan,HEA,HEA,34.20999908,62.22829819
Jalalabad Airport,Jalalabad,Afghanistan,JAA,JAA,34.39979935,70.49859619
Hamid Karzai International Airport,Kabul,Afghanistan,KBL,KBL,34.565899,69.212303
Kandahar Airport,Kandahar,Afghanistan,KDH,KDH,31.50580025,65.84780121
Maimana Airport,Maimama,Afghanistan,MMZ,MMZ,35.93080139,64.7609024
Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,MZR,36.70690155,67.20970154
Shindand Airport,Shindand,Afghanistan,OAH,OAH,33.3913002,62.26100159
Sheberghan Airport,Sheberghan,Afghanistan,\N,\N,36.75080109,65.91320038
Konduz Airport,Kunduz,Afghanistan,UND,UND,36.6651001,68.91079712
Bahrain International Airport,Bahrain,Bahrain,BAH,BAH,26.27079964,50.63359833
Sheik Isa Air Base,Bahrain,Bahrain,\N,\N,25.91839981,50.59059906
Abha Regional Airport,Abha,Saudi Arabia,AHB,AHB,18.24040031,42.65660095
Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,HOF,25.2852993,49.48519897
Al Baha Airport,El-baha,Saudi Arabia,ABT,ABT,20.29610062,41.63430023
Bisha Airport,Bisha,Saudi Arabia,BHH,BHH,19.9843998,42.6208992
Abqaiq Airport,Abqaiq,Saudi Arabia,\N,\N,25.91130066,49.59120178
King Fahd International Airport,Dammam,Saudi Arabia,DMM,DMM,26.47120094,49.79790115
King Abdulaziz Air Base,Dhahran,Saudi Arabia,DHA,DHA,26.26539993,50.15200043
Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,GIZ,16.90110016,42.58580017
Gassim Airport,Gassim,Saudi Arabia,ELQ,ELQ,26.30279922,43.7743988
Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,URY,31.412413,37.278898
Ha'il Airport,Hail,Saudi Arabia,HAS,HAS,27.437901,41.686298
Jubail Airport,Jubail,Saudi Arabia,QJB,QJB,27.03899956,49.40510178
King Faisal Naval Base,Jeddah,Saudi Arabia,\N,\N,21.34810066,39.17300034
King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,JED,21.6796,39.156502
King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,KMC,KMC,27.9009,45.528198
Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,MED,24.5534,39.705101
Nejran Airport,Nejran,Saudi Arabia,EAM,EAM,17.6114006,44.4192009
Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,AQI,28.335199,46.125099
Pump Station 3 Airport,Petroline 3,Saudi Arabia,\N,\N,25.17449951,47.48839951
Pump Station 6 Airport,Petroline 6,Saudi Arabia,\N,\N,24.71030045,44.96450043
Pump Station 10 Airport,Petroline 10,Saudi Arabia,\N,\N,24.1072998,41.0359993
Rabigh Airport,Rabigh,Saudi Arabia,\N,\N,22.70260048,39.06980133
Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,RAH,29.62639999,43.49060059
King Khaled International Airport,Riyadh,Saudi Arabia,RUH,RUH,24.95759964,46.69879913
Ras Mishab Airport,Rash Mishab,Saudi Arabia,\N,\N,28.07959938,48.61100006
Arar Domestic Airport,Arar,Saudi Arabia,RAE,RAE,30.90660095,41.13819885
Ras Tanura Airport,Ras Tanura,Saudi Arabia,\N,\N,26.72310066,50.03079987
Sharurah Airport,Sharurah,Saudi Arabia,SHW,SHW,17.46689987,47.12139893
Sulayel Airport,Sulayel,Saudi Arabia,SLF,SLF,20.4647007,45.61959839
Tabuk Airport,Tabuk,Saudi Arabia,TUU,TUU,28.3654,36.6189
Taâ€™if Regional Airport,Taif,Saudi Arabia,TIF,TIF,21.483001,40.543442
Thumamah Airport,Thumamah,Saudi Arabia,\N,\N,25.21299934,46.64099884
Ras Tanajib Airport,Ras Tanajib,Saudi Arabia,\N,\N,27.86779976,48.76910019
Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,TUI,31.692188,38.731544
Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,EJH,26.19860077,36.47639847
Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,YNB,24.144199,38.0634
Abadan Airport,Abadan,Iran,ABD,ABD,30.37109947,48.22829819
Dezful Airport,Dezful,Iran,DEF,DEF,32.434399,48.397598
Aghajari Airport,Aghajari,Iran,AKW,AKW,30.7444,49.6772
Gachsaran Airport,Gachsaran,Iran,GCH,GCH,30.33760071,50.82799912
Shahid Asyaee Airport,Masjed Soleiman,Iran,\N,\N,32.00239944,49.270401
Omidiyeh Airport,Omidyeh,Iran,OMI,OMI,30.83519936,49.53490067
Mahshahr Airport,Bandar Mahshahr,Iran,MRX,MRX,30.55620003,49.15190125
Ahwaz Airport,Ahwaz,Iran,AWZ,AWZ,31.33740044,48.76200104
Abu Musa Island Airport,Abumusa I.,Iran,AEU,AEU,25.8757,55.033001
Bushehr Airport,Bushehr,Iran,BUZ,BUZ,28.94479942,50.83459854
Bastak Airport,Bastak,Iran,\N,\N,27.21269989,54.3185997
Asaloyeh Airport,Golbandi,Iran,\N,\N,27.4814,52.615501
Kish International Airport,Kish Island,Iran,KIH,KIH,26.52619934,53.98020172
Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,BDH,26.53199959,54.82479858
Khark Island Airport,Khark Island,Iran,KHK,KHK,29.26029968,50.32389832
Sirri Island Airport,Siri Island,Iran,SXI,SXI,25.90889931,54.53939819
Lavan Island Airport,Lavan Island,Iran,LVP,LVP,26.81030083,53.35630035
Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,KSH,34.34590149,47.15810013
Sanandaj Airport,Sanandaj,Iran,SDG,SDG,35.2458992,47.00920105
Hesa Airport,Daran,Iran,IFH,IFH,32.92890167,51.56110001
Shahid Vatan Pour Air Base,Esfahan,Iran,\N,\N,32.56700134,51.6916008
Kashan Airport,Kashan,Iran,KKS,KKS,33.895302,51.577
Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,IFN,32.75080109,51.86130142
Badr Air Base,Sepah,Iran,\N,\N,32.62110138,51.6969986
Sardar-e-Jangal Airport,Rasht,Iran,RAS,RAS,37.323333,49.617778
Arak Airport,Arak,Iran,AJK,AJK,34.13809967,49.84730148
Ghazvin Azadi Airport,Abe-ali,Iran,\N,\N,35.95209885,50.45080185
Kushke Nosrat Airport,Kushke Nosrat,Iran,\N,\N,34.98400116,50.80619812
Doshan Tappeh Air Base,Teheran,Iran,\N,\N,35.70299911,51.47510147
Ghale Morghi Airport,Teheran,Iran,\N,\N,35.64479828,51.38069916
Mehrabad International Airport,Teheran,Iran,THR,THR,35.68920135,51.31340027
Qazvin Airport,Ghazvin,Iran,GZW,GZW,36.240101,50.0471
Naja Airport,Khoram Dareh,Iran,\N,\N,35.77629852,50.88100052
Bandar Abbas International Airport,Bandar Abbas,Iran,BND,BND,27.21829987,56.37779999
Jiroft Airport,Jiroft,Iran,JYR,JYR,28.7269001,57.67029953
Kerman Airport,Kerman,Iran,KER,KER,30.27440071,56.9510994
Havadarya Airport,Bandar Abbas,Iran,HDR,HDR,27.1583004,56.17250061
Dayrestan Airport,Gheshm I.,Iran,\N,\N,26.75460052,55.90240097
Sirjan Airport,Sirjan,Iran,SYJ,SYJ,29.55089951,55.67269897
Birjand Airport,Birjand,Iran,XBJ,XBJ,32.89810181,59.26610184
Sarakhs Airport,Sarakhs,Iran,CKT,CKT,36.50120163,61.06489944
Shahroud Airport,Emam Shahr,Iran,RUD,RUD,36.4253006,55.10419846
Tabas Airport,Tabas,Iran,TCX,TCX,33.6678009,56.8927002
Kalaleh Airport,Kalaleh,Iran,KLM,KLM,37.38330078,55.45199966
Ramsar Airport,Ramsar,Iran,RZR,RZR,36.90990067,50.67959976
Fasa Airport,Fasa,Iran,FAZ,FAZ,28.89179993,53.72330093
Jahrom Airport,Jahrom,Iran,JAR,JAR,28.58670044,53.57910156
Lamerd Airport,Lamerd,Iran,LFM,LFM,27.37269974,53.18880081
Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,SYZ,29.53919983,52.58980179
Khoy Airport,Khoy,Iran,KHY,KHY,38.42750168,44.97359848
Tabriz International Airport,Tabriz,Iran,TBZ,TBZ,38.13389969,46.23500061
Zanjan Airport,Zanjan,Iran,JWN,JWN,36.77370071,48.3594017
Shahid Sadooghi Airport,Yazd,Iran,AZD,AZD,31.9048996,54.2765007
Zabol Airport,Zabol,Iran,ACZ,ACZ,31.09830093,61.54389954
Konarak Airport,Chah Bahar,Iran,ZBR,ZBR,25.44330025,60.38209915
Zahedan International Airport,Zahedan,Iran,ZAH,ZAH,29.47570038,60.90620041
Iran Shahr Airport,Iran Shahr,Iran,IHR,IHR,27.23609924,60.72000122
Saravan Airport,Saravan,Iran,\N,\N,27.41930008,62.31579971
Queen Alia International Airport,Amman,Jordan,AMM,AMM,31.72260094,35.99319839
Amman-Marka International Airport,Amman,Jordan,ADJ,ADJ,31.97270012,35.99160004
Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,AQJ,29.61160088,35.01810074
Prince Hassan Air Base,Hotel Four,Jordan,\N,\N,32.160702,37.149399
Jerusalem Airport,Jerusalem,West Bank,\N,\N,31.86470032,35.21920013
King Hussein Air College,Mafraq,Jordan,OMF,OMF,32.3564,36.259201
Kuwait International Airport,Kuwait,Kuwait,KWI,KWI,29.22660065,47.96889877
Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,BEY,33.82089996,35.48839951
Rene Mouawad Air Base,Kleiat,Lebanon,KYE,KYE,34.58929825,36.01129913
Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,AUH,24.43300056,54.65110016
Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,AZI,24.42830086,54.45809937
Al Hamra Aux Airport,Al Hamra,United Arab Emirates,\N,\N,24.0739994,52.46360016
Jebel Dhana Airport,Jebel Dhana,United Arab Emirates,\N,\N,24.18740082,52.61399841
Al Dhafra Air Base,Abu Dhabi,United Arab Emirates,DHF,DHF,24.24819946,54.54769897
Arzanah Airport,Arzana,United Arab Emirates,\N,\N,24.78050041,52.55989838
Das Island Airport,Das Island,United Arab Emirates,\N,\N,25.14620018,52.87369919
Zirku Airport,Zirku,United Arab Emirates,\N,\N,24.86249161,53.07714081
Dubai International Airport,Dubai,United Arab Emirates,DXB,DXB,25.25279999,55.36439896
Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,FJR,25.11219978,56.32400131
Ras Al Khaimah International Airport,Ras Al Khaimah,United Arab Emirates,RKT,RKT,25.6135006,55.93880081
Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,SHJ,25.32859993,55.51720047
Khasab Air Base,Khasab,Oman,KHS,KHS,26.17099953,56.24060059
Masirah Air Base,Masirah,Oman,MSH,MSH,20.67539978,58.89049911
Muscat International Airport,Muscat,Oman,MCT,MCT,23.59329987,58.28440094
Salalah Airport,Salalah,Oman,SLL,SLL,17.0387001,54.09130096
Thumrait Air Base,Thumrait,Oman,TTH,TTH,17.66600037,54.02460098
Bhagatanwala Airport,Bhagtanwala,Pakistan,BHW,BHW,32.05609894,72.9484024
Faisalabad International Airport,Faisalabad,Pakistan,LYP,LYP,31.36499977,72.99479675
